Number of Contributors,Reside in US,Currency Used,Age,Relationship Status,Children Currently,Children Desired,Full Time Employment,"Part Time, Regular Employment","Part Time, Irregular Employement",Not Employed,Working Industry,Employer Type,Job Role,Job Title,Housing Situation,Cost of Living Index,Financially Independent,FI Number,Percent of FI Amount,Retired,Amount to Retire,Target Safe Withdrawal Rate,Annual Income [Supplemental Sources],Retired Annual Spending,Type of FI,Work if FI,Intended Retirement Age,Inflation/Recession Effects,FI Number [Retired],Annual Withdrawal Rate,Annual Withdrawal Amount,Total Assets,Total Debt,Annual Expenses,Total Income,Year
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,81-90,No,2000000.0,5.0,,1500000.0,4.0,50000.0,60000.0,FI,No,41-45,"Increased my FI and/or RE number,Increased my planned RE date",,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,46-50,Divorced,2.0,0.0,For an organization,,,,,,,,Own,21-30,Yes,,,No,7000000.0,4.0,,150000.0,ChubbyFI,Yes,46-50,No change,4000000.0,,,8950000.0,1300000.0,150000.0,300000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,81-90,No,3000000.0,6.0,,6000000.0,4.0,,,ChubbyFI,Undecided,56-60,No change,,,,495000.0,230000.0,47000.0,160000.0,2021
2,Yes,USD,21-25,Married,,3.0,For an organization,,,,Healthcare,Private corporation,Professional (licensed / certificated),Occupational Therapist,Own,71-80,No,5000000.0,2.0,,10000000.0,2.0,5000.0,200000.0,FatFI,No,61-65,"Increased my FI and/or RE number,Increased my planned RE date",,,,312360.0,320500.0,101992.0,155000.0,2021
2,Yes,USD,41-45,Married,2.0,0.0,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Teacher,Own,71-80,No,1500000.0,75.0,,2000000.0,6.0,70000.0,100000.0,FI,Undecided,51-55,Increased my FI and/or RE number,,,,1550000.0,250000.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Healthcare,Public corporation,Marketing,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,56-60,Married,,,,,,"For an organization,For myself",Manufacturing,Public corporation,General labor,Rewinder for Label Printing,Own,61-70,Yes,,,Yes,,,,,,,,,300000.0,0.0,0.0,600000.0,25000.0,0.0,115000.0,2021
2,Yes,USD,41-45,Married,1.0,0.0,,For an organization,,,Healthcare,Public agency,Program staff,,Own,61-70,No,2000000.0,75.0,,2000000.0,3.5,20000.0,60000.0,FI,Partially,46-50,No change,,,,1850000.0,130000.0,80000.0,80000.0,2021
1,Yes,USD,41-45,Married,1.0,0.0,For an organization,,,,,,,,Own,71-80,No,5000000.0,55.0,,10000000.0,3.0,50000.0,300000.0,FatFI,Partially,51-55,Increased my FI and/or RE number,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,1.0,1.0,For an organization,,,,Trade,Nonprofit corporation,General labor,Groundskeeper,Own,81-90,No,4000000.0,21.0,,4000000.0,3.0,36000.0,100000.0,ChubbyFI,Partially,46-50,No change,,,,1782000.0,600000.0,379200.0,379200.0,2021
2,Yes,USD,31-35,Married,1.0,1.0,For an organization,,,,Education,Nonprofit corporation,Marketing,Technical and Creative Projects Manager,Own,81-90,No,4000000.0,12.5,,4000000.0,,175000.0,90000.0,Undecided,Partially,46-50,No change,,,,1169000.0,300000.0,0.0,275000.0,2021
2,Yes,USD,36-40,Married,,,For an organization,,,,Real Estate,Private corporation,Administrative staff,Pre-Processor,Own,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,2.0,For an organization,,,,,,,,Live with family or friends,71-80,No,1500000.0,47.0,,1500000.0,3.0,15000.0,20000.0,LeanFI,Yes,36-40,No change,,,,700000.0,0.0,10626.0,80000.0,2021
2,Yes,USD,36-40,Married,1.0,1.0,For an organization,,,,Professional & Business Services,Public agency,Customer service,Client Relations Manager,Own,61-70,No,2000000.0,40.0,,3000000.0,3.5,,90000.0,ChubbyFI,Partially,56-60,No change,,,,1238100.0,411000.0,179000.0,260000.0,2021
2,Yes,USD,36-40,Married,,1.0,For an organization,,,,Education,Public agency,Administrative staff,course developer,Own,61-70,No,1200000.0,10.0,,1200000.0,4.0,20000.0,50000.0,FI,Partially,51-55,Increased my FI and/or RE number,,,,342000.0,50000.0,45000.0,100000.0,2021
1,Yes,USD,21-25,"Single, never married",,,For an organization,,,,,,,,Rent,61-70,No,1200000.0,0.005,,2000000.0,3.5,,60000.0,FI,Partially,36-40,"Increased my FI and/or RE number,Increased my planned RE date",,,,10600.0,32000.0,28000.0,26000.0,2021
2,Yes,USD,31-35,Married,2.0,0.0,For an organization,,,,Education,Private corporation,Professional (licensed / certificated),Teacher,Own,71-80,No,1500000.0,20.0,,1500000.0,4.0,30000.0,50000.0,FI,No,51-55,"Increased my FI and/or RE number,Increased my planned RE date",,,,2213000.0,854000.0,0.0,0.0,2021
2,Yes,USD,56-60,Married,,,,,,For myself,Other Services,Private corporation,Skilled laborer / skilled tradesperson,Technician,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,No,CAD,26-30,"In a relationship, but not married",,2.0,For an organization,,,,Education,Self-employed,General labor,Teacher,Rent,71-80,No,1395534.2902711325,6.0,,2791068.580542265,4.0,,0.0,ChubbyFI,No,41-45,No change,,,,80940.98883572567,3987.2408293460926,107655.5023923445,107655.5023923445,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,For myself,,,,,Rent,91-100,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,36-40,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,61-70,No,500000.0,56.0,,500000.0,4.0,,20000.0,LeanFI,Partially,46-50,No change,,,,282000.0,0.0,18500.0,75000.0,2021
2,Yes,USD,26-30,Married,,,For an organization,,,,Healthcare,Private corporation,Administrative staff,Receptionist,Own,61-70,No,1250000.0,15.0,,1250000.0,4.5,20000.0,45000.0,Undecided,Partially,41-45,Increased my FI and/or RE number,,,,406000.0,131000.0,94850.0,121000.0,2021
1,Yes,USD,41-45,Married,3.0,0.0,For an organization,,,,,,,,Own,71-80,Yes,,,No,2000000.0,3.5,45000.0,65000.0,ChubbyFI,Undecided,41-45,Increased my planned RE date,1500000.0,,,2381588.0,0.0,185000.0,185000.0,2021
1,Yes,USD,31-35,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,51-60,No,2000000.0,50.0,,2000000.0,4.0,,80000.0,FI,No,51-55,Increased my FI and/or RE number,,,,1000000.0,1200.0,266800.0,267000.0,2021
1,Yes,USD,31-35,Married,,2.0,For an organization,,,,,,,,Own,41-50,No,2461000.0,29.5,,3000000.0,4.0,0.0,92000.0,ChubbyFI,Yes,41-45,No change,,,,1540000.0,465000.0,98000.0,320000.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Information Technology,Public corporation,Professional (non-licensed),Software engineer,Own,61-70,No,2000000.0,87.0,,2000000.0,3.0,,40000.0,FI,Partially,36-40,No change,,,,2019161.0,43185.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,,,For an organization,,,,Healthcare,Private corporation,Professional (licensed / certificated),Dentist,Own,61-70,No,2000000.0,65.0,,2000000.0,3.0,,40000.0,FI,Yes,31-35,"Increased my FI and/or RE number,Increased my planned RE date",,,,1915000.0,80000.0,0.0,0.0,2021
1,Yes,USD,36-40,Divorced - Remarried,2.0,0.0,For an organization,,,,,,,,Own,71-80,Yes,,,No,2400000.0,3.0,12000.0,50000.0,FI,Yes,41-45,"Increased my FI and/or RE number,Increased my planned RE date",1500000.0,,,2045000.0,315000.0,152000.0,152000.0,2021
1,Yes,USD,21-25,"Single, never married",,,For an organization,,,,,,,,Rent,71-80,No,,,,,,,,FatFI,No,,No change,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,2.0,For myself,,,,"Arts, Entertainment, Recreation",Self-employed,Management - Upper,Senior Business Manager,Rent,71-80,No,2500000.0,56.0,,3000000.0,3.5,60000.0,110000.0,Barista / Coast FI,Partially,36-40,Increased my FI and/or RE number,,,,1459600.0,27000.0,176234.0,176234.0,2021
2,Yes,USD,31-35,Married,,2.0,For an organization,,For myself,,Information Technology,Private corporation,Consultant,Senior Consultant,Own,91-100,No,2000000.0,50.0,,1500000.0,4.0,30000.0,60.0,ChubbyFI,Undecided,41-45,No change,,,,1481000.0,466000.0,220000.0,246000.0,2021
2,No,CAD,31-35,Married,1.0,1.0,,For an organization,,,Education,Public agency,Professional (licensed / certificated),Music Educator,Own,61-70,No,1196172.2488038277,55.0,,1196172.2488038277,4.0,95693.77990430623,59808.612440191384,FI,Yes,41-45,No change,,,,1048644.3381180223,167464.11483253588,143540.66985645934,143540.66985645934,2021
2,Yes,USD,31-35,Married,1.0,1.0,For an organization,,For myself,,Retail,Private corporation,Management - Middle / Lower,Assistant store manager,Own,61-70,No,510000.0,10.0,,750000.0,4.0,50000.0,40000.0,LeanFI,Partially,46-50,No change,,,,953000.0,225000.0,81400.0,177000.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,2.0,For an organization,,,,Engineering,Public corporation,Information technology,Software Engineer,Rent,81-90,No,3000000.0,18.0,,4000000.0,3.0,,80000.0,ChubbyFI,Undecided,36-40,Increased my FI and/or RE number,,,,1232000.0,0.0,3070.0,0.0,2021
2,Yes,USD,26-30,Married,,,For an organization,,,,Healthcare,Private corporation,Professional (licensed / certificated),Dental Hygienist,Own,71-80,No,3000000.0,10.0,,3000000.0,4.0,120000.0,72000.0,ChubbyFI,No,51-55,No change,,,,986500.0,400000.0,220500.0,220500.0,2021
2,No,USD,36-40,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,Married,2.0,1.0,For an organization,,,,,,,,Own,71-80,No,2600000.0,14.2,,3250000.0,4.0,,102000.0,FatFI,No,46-50,Increased my FI and/or RE number,,,,855433.0,221932.0,170622.0,170622.0,2021
2,Yes,USD,31-35,Married,,2.0,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Special Education Teacher,Own,61-70,No,1000000.0,10.0,,2500000.0,4.0,20000.0,50000.0,Undecided,No,56-60,Increased my FI and/or RE number,,,,384000.0,282000.0,76500.0,0.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,Other Services,Public agency,Professional (licensed / certificated),Architect/Plannwe,Rent,81-90,No,2400000.0,10.0,,3000000.0,3.5,24000.0,80000.0,ChubbyFI,Undecided,41-45,No change,,,,260000.0,0.0,65000.0,220000.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Rent,81-90,No,2250000.0,17.7,,2250000.0,4.0,,,FI,Yes,46-50,,,,,403500.0,5500.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,1.0,5.0,For an organization,,,,Education,Private corporation,Consultant,,Own,61-70,No,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,36-40,"Single, never married",,,For an organization,,,,,,,,Own,81-90,No,5000000.0,20.0,,5000000.0,4.0,,100000.0,Undecided,Undecided,56-60,No change,,,,1120000.0,100000.0,0.0,255000.0,2021
2,Yes,USD,31-35,"In a relationship, but not married",,,For an organization,,,,Real Estate,Self-employed,Sales,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,3.0,For an organization,,,,,,,,Own,71-80,No,2320000.0,13.48,,2320000.0,4.0,18000.0,90000.0,FI,Yes,46-50,No change,,,,552155.0,200454.0,83549.0,102638.0,2021
2,No,EUR,31-35,"In a relationship, but not married",1.0,1.0,For an organization,,,,Retail,Private corporation,Administrative staff,Employee of shop,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,2.0,0.0,For an organization,,,,Engineering,Private corporation,Professional (non-licensed),Engineer,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Divorced - Remarried,,,For an organization,,,,Manufacturing,Private corporation,Skilled laborer / skilled tradesperson,Designer,Own,61-70,No,2000000.0,20.0,,1600000.0,5.0,65000.0,90000.0,FI,Yes,61-65,Increased my FI and/or RE number,,,,575000.0,138000.0,150000.0,150000.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Rent,71-80,No,2500000.0,10.0,,2500000.0,4.0,100000.0,80000.0,FI,Yes,51-55,No change,,,,80000.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Education,Nonprofit corporation,Professional (non-licensed),Post-doctoral fellow,Rent,71-80,No,1500000.0,60.0,,1500000.0,4.0,20000.0,60000.0,FI,Undecided,46-50,Increased my FI and/or RE number,,,,897880.0,800.0,54782.0,150000.0,2021
1,Yes,USD,41-45,"Single, never married",,,For an organization,,,,,,,,Own,51-60,No,750000.0,85.0,,750000.0,4.0,16000.0,30000.0,FI,Undecided,46-50,"Increased my FI and/or RE number,Increased my planned RE date",,,,870000.0,0.0,80000.0,80000.0,2021
1,Yes,USD,31-35,Married,1.0,2.0,For an organization,,,,,,,,Own,61-70,No,2000000.0,10.0,,2000000.0,3.0,60000.0,60000.0,ChubbyFI,Yes,41-45,Increased my FI and/or RE number,,,,612000.0,190000.0,70000.0,70000.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,Married,,2.0,For an organization,,,,,,,,Rent,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,Distribution / Logistics,Public corporation,Professional (non-licensed),Material Manager,Own,81-90,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,No,EUR,31-35,"Single, never married",,,For an organization,,,,,,,,Own,51-60,No,1182033.096926714,5.0,,1182033.096926714,4.0,29550.827423167848,59101.654846335696,FI,Undecided,61-65,No change,,,,203309.69267139482,0.0,38061.46572104019,56737.58865248227,2021
1,Yes,USD,21-25,"In a relationship, but not married",,2.0,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,Married,1.0,1.0,,,For myself,,,,,,Own,81-90,No,3000000.0,30.0,,3000000.0,4.0,,,FI,Partially,51-55,No change,,,,1945000.0,450000.0,120000.0,250000.0,2021
1,No,EUR,26-30,"Single, never married",,,For an organization,,,,,,,,Live with family or friends,71-80,No,354609.9290780142,25.0,,1182033.096926714,0.03,,17730.49645390071,LeanFI,Undecided,31-35,"Increased my FI and/or RE number,Increased my planned RE date",,,,94562.64775413711,0.0,5762.411347517731,65011.82033096927,2021
2,Yes,USD,26-30,Married,,,For an organization,,For myself,,Information Technology,Public corporation,Sales,Customer Success Manager,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,2.0,For an organization,,,,,,,,Provided by employer or school (includes military),81-90,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,2.0,For an organization,,,,,,,,Live with family or friends,31-40,No,3000000.0,0.0286,,3000000.0,0.03,,90000.0,Barista / Coast FI,Undecided,46-50,"Increased my FI and/or RE number,Increased my planned RE date",,,,93000.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Live with family or friends,71-80,No,2500000.0,4.7,,2300000.0,4.0,0.0,50000.0,FI,Yes,41-45,Increased my FI and/or RE number,,,,116000.0,0.0,65550.0,65550.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Own,71-80,No,3000000.0,15.0,,4000000.0,3.0,200000.0,100000.0,Undecided,Partially,41-45,No change,,,,760000.0,350000.0,0.0,200000.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Education,Nonprofit corporation,Professional (licensed / certificated),Chaplain,Rent,81-90,No,2000000.0,3.0,,2000000.0,4.0,20000.0,50000.0,FI,Partially,41-45,No change,,,,129760.0,71352.0,93500.0,99000.0,2021
1,Yes,USD,31-35,"Single, never married",,3.0,For an organization,,,,,,,,Rent,71-80,No,2000000.0,15.0,,5000000.0,3.0,3000.0,150000.0,FatFI,No,46-50,Increased my FI and/or RE number,,,,734678.0,557.0,234896.0,234887.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Military,Public agency,Program staff,Financial Analyst,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Rent,91-100,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,Financial Services,Private corporation,Professional (licensed / certificated),Trader,Rent,91-100,No,2000000.0,25.0,,4000000.0,3.0,50000.0,20000.0,FatFI,Undecided,36-40,No change,,,,750000.0,0.0,310000.0,320000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,71-80,No,750000.0,60.0,,1000000.0,4.0,,30000.0,Barista / Coast FI,Partially,31-35,No change,,,,460000.0,0.0,95300.0,95300.0,2021
2,Yes,USD,26-30,Married,,,For an organization,,,,Natural Resources,Public corporation,Professional (non-licensed),Geologist,Rent,71-80,No,1500000.0,12.0,,2500000.0,3.5,88000.0,80000.0,FI,Yes,41-45,No change,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,Married,,2.0,For an organization,,,,,,,,Rent,101-110,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,41-45,Married,2.0,,For an organization,,,,Transportation,Private corporation,Administrative staff,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,"In a relationship, but not married",,2.0,For an organization,,,,Healthcare,Public corporation,Administrative staff,Recruitment Coordinator,Own,91-100,No,2500000.0,20.0,,4000000.0,3.5,40000.0,100000.0,ChubbyFI,Undecided,46-50,Increased my FI and/or RE number,,,,989000.0,260500.0,57000.0,250000.0,2021
2,Yes,USD,36-40,Married,1.0,1.0,For an organization,,,,Financial Services,Public corporation,Professional (licensed / certificated),Finance Principal,Own,81-90,No,5000000.0,40.0,,10000000.0,4.0,50000.0,120000.0,FI,Yes,51-55,Increased my FI and/or RE number,,,,5910000.0,1237000.0,509000.0,550000.0,2021
2,Yes,USD,36-40,Married,3.0,0.0,For an organization,,,,Education,Nonprofit corporation,Professional (licensed / certificated),Teacher,Own,71-80,No,2857143.0,47.0,,2500000.0,3.75,30000.0,65000.0,ChubbyFI,Yes,51-55,No change,,,,2483000.0,224000.0,323000.0,323000.0,2021
2,Yes,USD,31-35,"In a relationship, but not married",,,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Physical Therapist,Own,71-80,No,1500000.0,50.0,,2000000.0,4.0,,,Barista / Coast FI,Partially,46-50,Increased my FI and/or RE number,,,,1250000.0,380000.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,1.0,0.0,For an organization,,,,Engineering,Private corporation,Administrative staff,,Own,81-90,No,1000000.0,20.0,,1500000.0,4.0,,,Undecided,Partially,56-60,Increased my FI and/or RE number,,,,710000.0,235000.0,110000.0,110000.0,2021
1,Yes,USD,51-55,Married,1.0,0.0,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,36-40,Divorced,,,For an organization,,For myself,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,2.0,1.0,For an organization,,,,Education,Public agency,Professional (licensed / certificated),5th Grade Teacher,Own,61-70,No,1500000.0,30.0,,2000000.0,3.5,55000.0,45000.0,Undecided,No,46-50,No change,,,,661000.0,220000.0,130000.0,130000.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,91-100,No,1500000.0,20.0,,2000000.0,3.0,8000.0,60000.0,FI,Yes,31-35,No change,,,,410000.0,0.0,282100.0,282100.0,2021
2,Yes,USD,26-30,Married,,3.0,For an organization,,,,Manufacturing,Private corporation,Professional (licensed / certificated),Project Manager,Own,71-80,No,1750000.0,10.0,,2000000.0,3.5,80000.0,75000.0,ChubbyFI,Undecided,51-55,Increased my FI and/or RE number,,,,776000.0,447000.0,131300.0,135000.0,2021
2,Yes,USD,26-30,Married,1.0,1.0,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Nurse,Own,61-70,No,2800000.0,10.0,,2800000.0,3.5,,85000.0,FI,Partially,51-55,No change,,,,775000.0,438500.0,165000.0,165000.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Own,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,No,EUR,31-35,Divorced,,,,,,For myself,,,,,Own,51-60,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,36-40,Divorced,,,For an organization,,For myself,,,,,,Own,71-80,No,900000.0,33.0,,1200000.0,4.0,40000.0,48000.0,FI,Partially,46-50,No change,,,,666000.0,261000.0,155000.0,155000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,81-90,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,51-55,Married,1.0,0.0,For an organization,,,For myself,,,,,Own,71-80,Yes,,,No,1000000.0,5.0,120000.0,100000.0,ChubbyFI,No,51-55,No change,735147.0,,,1711000.0,0.0,133000.0,133000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,3.0,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,61-70,No,1500000.0,33.0,,2400000.0,4.0,80000.0,60000.0,FI,No,51-55,No change,,,,510000.0,0.0,109000.0,110000.0,2021
2,Yes,USD,31-35,Married,,2.0,For an organization,,For an organization,,Education,Nonprofit corporation,Administrative staff,,Rent,81-90,No,1200000.0,18.0,,1500000.0,4.0,50000.0,40000.0,Barista / Coast FI,Undecided,41-45,No change,,,,231000.0,8000.0,0.0,0.0,2021
2,Yes,USD,21-25,Married,,3.0,For an organization,,,,Information Technology,Private corporation,Information technology,Software engineer,Rent,81-90,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,Real Estate,Public corporation,Professional (licensed / certificated),Audit,Own,61-70,No,3500000.0,25.0,,3500000.0,3.5,2000.0,150000.0,ChubbyFI,No,51-55,No change,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Own,71-80,No,1300000.0,13.0,,1300000.0,4.0,53000.0,50000.0,FI,Yes,46-50,No change,,,,802185.0,395503.0,139568.0,139568.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Own,61-70,No,718500.0,2.0,,718500.0,4.0,28740.0,25000.0,FI,Partially,46-50,No change,,,,48200.0,289000.0,51600.0,60000.0,2021
2,Yes,USD,36-40,Married,,,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Media Specialist,Rent,81-90,Yes,,,No,2200000.0,3.3,27000.0,65000.0,FI,Undecided,36-40,"Increased my FI and/or RE number,Increased my planned RE date",1950000.0,,,2042735.0,950.0,167350.0,165000.0,2021
2,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Teacher,Rent,61-70,No,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,Engineering,Private corporation,Program staff,Engineering planner,Own,71-80,No,3000000.0,33.0,,3000000.0,3.4,100000.0,78000.0,ChubbyFI,Partially,46-50,"Increased my FI and/or RE number,Increased my planned RE date",,,,1620000.0,302000.0,78000.0,114489.0,2021
2,Yes,USD,31-35,Married,1.0,3.0,,For an organization,For myself,,Leisure & Hospitality,Self-employed,Professional (non-licensed),Event Planner,Own,61-70,No,1500000.0,60.0,,5000000.0,5.0,30000.0,150000.0,ChubbyFI,No,46-50,No change,,,,1316500.0,362000.0,197900.0,345000.0,2021
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,For myself,,Healthcare,Private corporation,Professional (licensed / certificated),Licensed Clinical Social Worker,Own,71-80,No,1800000.0,33.0,,2100000.0,3.5,27000.0,75000.0,FI,Partially,51-55,No change,,,,1353288.0,312771.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,3.0,For an organization,,,,,,,,Rent,61-70,No,3000000.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,Widowed,,,,,,For myself,,,,,Rent,71-80,Yes,,,No,1800000.0,3.3,30000.0,60000.0,FI,No,36-40,No change,1000000.0,,,1000000.0,0.0,0.0,0.0,2021
1,No,USD,21-25,"Single, never married",,2.0,For an organization,,,,,,,,Live with family or friends,71-80,Yes,,,No,25000000.0,,0.0,100000.0,ChubbyFI,Partially,26-30,No change,5000000.0,,,5500000.0,0.0,15000.0,200000.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Engineering,Private corporation,Professional (licensed / certificated),Scientist,Own,71-80,No,1800000.0,18.3,,1800000.0,4.0,,72000.0,FI,Yes,41-45,Increased my FI and/or RE number,,,,789197.0,480958.0,72000.0,220000.0,2021
2,Yes,USD,41-45,Married,2.0,0.0,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Assistant Professor,Own,31-40,No,4000000.0,50.0,,8000000.0,3.0,50000.0,125000.0,ChubbyFI,No,51-55,Increased my planned RE date,,,,3496500.0,900000.0,820000.0,820000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,No,CAD,36-40,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,,,For myself,,,,Financial Services,Private corporation,Consultant,Liquidity consultant,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,1.0,1.0,For myself,,,,Education,Nonprofit corporation,Administrative staff,Research Assistant,Own,81-90,No,2000000.0,50.0,,2500000.0,3.5,,0.0,ChubbyFI,Partially,41-45,No change,,,,2200000.0,450000.0,0.0,0.0,2021
2,Yes,USD,56-60,Married,2.0,0.0,,,,"For an organization,For myself",Information Technology,Private corporation,Information technology,Software Engineer,Own,71-80,Yes,,,Yes,,,,,,,,,750000.0,3.0,33747.0,1525000.0,0.0,30000.0,5200.0,2021
1,Yes,USD,31-35,"Single, never married",,2.0,For an organization,,,,,,,,Rent,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,,1.0,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
